language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,tradeable,cryptoTradeable,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketTime,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,firstTradeDateMilliseconds,priceHint,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,displayName,price,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,delistingDate,ipoExpectedDate,newListingDate
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Acco Brands Corporation,ACCO Brands Corporation,finmb_4184604,America/New_York,EDT,-14400000,us_market,False,0.18867455,5.31,CLOSED,94512496.0,8.594,5.9088,-0.5988002,-0.101340406,5.96255,-0.6525502,-0.10944147,501861344.0,3.8759124,0.61787295,15,0,2.0 - Buy,False,False,-0.37664747,1678486530.0,5.29,-0.01999998,0.009999752,1678482001,5.46,5.265 - 5.46,5.265,576485.0,-0.37529412,4.27,8.5,1680652800.0,1677245400.0,1682333940.0,1682683200.0,0.3,,0.056603774,-0.14,1.37,1.09,4.8715596,1124285400000.0,2,5.3,5.11,5.52,14.0,11.0,NYSE,USD,5.33,508455.0,670410.0,1.04,0.24355972,4.27 - 8.5,-3.19,ACCO Brands,5.31,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Accel Entertainment, Inc.","Accel Entertainment, Inc.",finmb_327378336,America/New_York,EDT,-14400000,us_market,False,-1.1173121,8.85,CLOSED,86666704.0,2.06,8.9594,-0.109399796,-0.012210616,9.4618,-0.61179924,-0.06465992,767000384.0,11.0625,4.296117,15,0,2.0 - Buy,False,False,-0.79096776,1678482633.0,8.78,-0.07000065,-0.09999943,1678482002,8.98,8.765 - 8.98,8.765,167800.0,-0.33807027,7.26,13.37,,1677623400.0,1683057600.0,1683576000.0,0.0,11.346155,0.0,0.78,0.8,0.87,10.172414,1503581400000.0,2,8.95,8.0,8.84,8.0,8.0,NYSE,USD,8.88,181036.0,150510.0,1.5900002,0.21900828,7.26 - 13.37,-4.5199995,Accel Entertainment,8.85,,,,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,ALPS Clean Energy ETF,ALPS Clean Energy ETF,finmb_560291368,America/New_York,EDT,-14400000,us_market,False,-3.2036078,45.02,CLOSED,,,49.29054,-4.2705383,-0.08664012,53.74329,-8.7232895,-0.16231403,,,,15,0,,False,False,-1.1328346,1678482482.0,44.51,-0.51000214,-1.4899979,1678481999,46.62,44.5 - 46.62,44.5,37229.0,-0.33721018,42.66,67.925,,,,,,18.784086,,2.3967097,,,,1530279000000.0,2,46.51,40.74,49.4,8.0,10.0,NYSEArca,,46.62,91095.0,43930.0,2.3600006,0.055321157,42.66 - 67.925,-22.905003,,45.02,2.24225,-8.46098,-8.46098,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Archer Aviation Inc.,Archer Aviation Inc.,finmb_681233855,America/New_York,EDT,-14400000,us_market,False,8.480566,3.07,CLOSED,177900992.0,2.335,2.665,0.40499997,0.15196997,3.06805,0.0019500256,0.0006355912,741831744.0,-3.07,1.3147751,15,0,2.2 - Buy,False,False,-1.30293,1678496399.0,3.03,-0.04,0.24000001,1678482002,3.24,2.84 - 3.24,2.84,2782334.0,-0.41412213,1.62,5.24,,1678399200.0,1683748800.0,1684180800.0,0.0,6.9772725,0.0,0.44,-1.0,-1.16,-2.6465518,1608301800000.0,4,2.83,3.01,3.09,8.0,14.0,NYSE,USD,2.84,1905348.0,1736990.0,1.4499999,0.8950617,1.62 - 5.24,-2.1699998,Archer Aviation,3.07,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,"Albertsons Companies, Inc.","Albertsons Companies, Inc.",finmb_317807696,America/New_York,EDT,-14400000,us_market,False,-0.100353524,19.91,CLOSED,569627008.0,1.529,20.8982,-0.98819923,-0.047286335,24.37965,-4.4696503,-0.18333529,11341274112.0,6.6588626,13.021583,15,0,2.6 - Hold,False,False,0.20090866,1678496075.0,19.95,0.040000916,-0.020000458,1678482267,20.01,19.7901 - 20.01,19.7901,3017826.0,-0.46420884,19.535,37.16,1675987200.0,1673357400.0,1681129800.0,1681475400.0,0.48,8.060729,0.024084294,2.47,2.99,3.26,6.107362,1593178200000.0,2,19.93,19.91,20.98,30.0,13.0,NYSE,USD,19.98,3063151.0,5715290.0,0.375,0.019196315,19.535 - 37.16,-17.25,Albertsons Companies,19.91,,,,,,,2020-06-26,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,AECOM,AECOM,finmb_701179,America/New_York,EDT,-14400000,us_market,False,-3.9443672,84.26,CLOSED,138950000.0,18.392,87.097,-2.836998,-0.032572854,76.6827,7.577301,0.0988137,11707927552.0,19.106577,4.58134,15,0,1.6 - Buy,False,False,-2.6821766,1678486935.0,82.0,-2.2600021,-3.459999,1678482002,87.3,83.98 - 87.3,83.98,1184953.0,-0.0857205,60.74,92.16,1682035200.0,1675789200.0,1683549000.0,1683894600.0,0.63,34.532787,0.0071819425,2.44,4.41,3.71,22.71159,1178803800000.0,2,87.72,81.3,87.3,8.0,8.0,NYSE,USD,87.3,1094388.0,1775840.0,23.52,0.38722423,60.74 - 92.16,-7.9000015,,84.26,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Accenture plc,Accenture plc,finmb_972190,America/New_York,EDT,-14400000,us_market,False,-2.6216555,252.95,CLOSED,629740032.0,36.5,274.8592,-21.909195,-0.07971062,281.96075,-29.010757,-0.102889344,159421235200.0,20.043581,6.9301367,15,0,2.1 - Buy,False,False,0.22138666,1678496020.0,253.51,0.55999756,-6.810013,1678482001,260.34,251.6 - 260.34,251.6,2924582.0,-0.26744857,242.95,345.3,1676419200.0,1679560200.0,1679560200.0,1679560200.0,4.18,23.574093,0.016091775,10.73,12.62,11.49,22.014795,995549400000.0,2,259.76,253.4,271.79,8.0,11.0,NYSE,USD,260.14,2181545.0,1945340.0,10.0,0.041160733,242.95 - 345.3,-92.34999,Accenture,252.95,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Aberdeen Income Credit Strategi,Abrdn Income Credit Strategies Fund,finmb_114703395,America/New_York,EDT,-14400000,us_market,False,-1.0958959,7.22,CLOSED,24817400.0,6.715,7.6518,-0.43180037,-0.05643121,7.51825,-0.2982502,-0.039670162,179181616.0,,1.0752047,15,0,,False,False,-1.1080322,1678486072.0,7.14,-0.07999992,-0.0800004,1678482002,7.35,7.19 - 7.35,7.19,208495.0,-0.27217746,6.01,9.92,1548892800.0,,,,1.2,,0.16438356,-2.45,,,,1296138600000.0,2,7.3,7.2,7.8,11.0,12.0,NYSE,USD,7.34,189370.0,205900.0,1.2099996,0.20133103,6.01 - 9.92,-2.7000003,,7.22,,,,Aberdeen Income Credit Strategies Fund,2023-03-12,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,abrdn Income Credit Strategies ,Abrdn Income Credit Strategies Fund,finmb_114703395,America/New_York,EDT,-14400000,us_market,False,-0.682747,21.82,CLOSED,,6.715,,,,,,,,,3.2494414,15,0,,False,False,,,,,-0.15,1678473569,21.82,21.6678 - 21.82,21.6678,917.0,0.0,21.6678,21.82,1680220800.0,,,,1.2,14.945205,0.05461994,1.46,,,,,2,21.97,21.74,24.97,13.0,8.0,NYSE,USD,21.83,,,0.15219879,0.007024192,21.6678 - 21.82,0.0,,21.82,,,,Aberdeen Income Credit Strategies Fund,2023-03-12,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,ACRES Commercial Realty Corp.,ACRES Commercial Realty Corp.,finmb_20448255,America/New_York,EDT,-14400000,us_market,False,-3.1007724,8.75,CLOSED,8685450.0,53.596,9.3716,-0.62160015,-0.06632807,9.20935,-0.45934963,-0.04987862,75997688.0,5.2083335,0.16325845,15,0,2.0 - Buy,False,False,-3.10077,1678482002.0,8.75,-0.28,-0.27999973,1678482002,9.28,8.3 - 9.28,8.3,29093.0,-0.36131385,7.23,13.7,1588032000.0,1677794400.0,1683144000.0,1683576000.0,0.0,,0.0,-0.93,1.68,1.68,5.2083335,1139322600000.0,2,9.03,3.5,15.69,9.0,14.0,NYSE,USD,9.25,12471.0,14150.0,1.52,0.21023513,7.23 - 13.7,-4.95,ACRES Commercial Realty,8.75,,,,Exantas Capital Corp.,2023-03-12,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,ACRES Commercial Realty Corp. 8,ACRES Commercial Realty Corp.,finmb_20448255,America/New_York,EDT,-14400000,us_market,False,-3.0222235,21.82,CLOSED,,53.596,21.972124,-0.1521244,-0.006923518,21.529163,0.29083633,0.013508948,,,0.40711993,15,0,,False,False,,,,,-0.6800003,1678482002,22.3,21.7 - 22.3,21.7,19776.0,-0.1375494,19.42,25.3,1675036800.0,,,,0.0,43.03747,0.0,0.507,,,,1402061400000.0,2,22.5,21.58,25.86,11.0,8.0,NYSE,USD,22.3,8508.0,6989.0,2.3999996,0.12358391,19.42 - 25.3,-3.4799995,ACRES Commercial Realty,21.82,,,,Exantas Capital Corp.,2023-03-12,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,ACRES Commercial Realty Corp. 7,ACRES Commercial Realty Corp.,finmb_20448255,America/New_York,EDT,-14400000,us_market,False,-0.60059524,19.86,CLOSED,,53.596,20.100039,-0.24003792,-0.011942162,20.060307,-0.20030594,-0.009985188,,,0.37055004,15,0,,False,False,,,,,-0.11999893,1678481641,19.92,19.75 - 19.92,19.75,5292.0,-0.21826412,17.8,25.405,1675036800.0,,,,0.0,39.171597,0.0,0.507,,,,1621344600000.0,2,19.98,7.96,19.89,10.0,8.0,NYSE,USD,19.82,5569.0,8402.0,2.0600014,0.11573042,17.8 - 25.405,-5.545,ACRES Commercial Realty,19.86,,,,Exantas Capital Corp.,2023-03-12,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Ares Commercial Real Estate Cor,Ares Commercial Real Estate Corporation,finmb_140508224,America/New_York,EDT,-14400000,us_market,False,-4.2968707,9.8,CLOSED,54606800.0,13.735,11.446,-1.6459999,-0.14380568,12.20485,-2.40485,-0.19704051,535146656.0,6.9014087,0.7135057,15,0,2.0 - Buy,False,False,2.6530635,1678496330.0,10.06,0.26000023,-0.43999958,1678482002,10.34,9.78 - 10.34,9.78,1190487.0,-0.40533978,9.78,16.48,1681776000.0,1676480400.0,1682944200.0,1683289800.0,1.32,17.818182,0.12890626,0.55,1.42,1.35,7.259259,1335533400000.0,2,10.24,9.78,10.17,22.0,14.0,NYSE,USD,10.25,766233.0,911560.0,0.020000458,0.0020450365,9.78 - 16.48,-6.6799994,Ares Commercial Real Estate,9.8,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Acropolis Infrastructure Acquis,Acropolis Infrastructure Acquisition Corp.,finmb_708084790,America/New_York,EDT,-14400000,us_market,False,-0.05139635,10.113,CLOSED,34500000.0,-0.352,10.05554,0.05745983,0.005714246,9.830185,0.28281498,0.028770057,436123136.0,,-28.730114,15,0,,False,False,,,,,-0.005200386,1678468843,10.12,10.11 - 10.12,10.11,1028.0,-0.01910771,9.63,10.31,,,,,0.0,,0.0,-0.04,,,,1630330200000.0,2,10.1182,10.11,16.18,13.0,11.0,NYSE,USD,10.11,133486.0,258110.0,0.4829998,0.05015574,9.63 - 10.31,-0.1970005,Acropolis Infrastructure,10.113,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,,,,America/New_York,EDT,-14400000,us_market,False,0.0,0.19,CLOSED,,,,,,,,,,,,15,0,,False,False,,,,,0.0,1678374314,0.2463,0.19 - 0.2463,0.19,5702.0,-0.22858302,0.19,0.2463,,,,,,,,,,,,,4,0.19,0.16,0.2364,11.0,8.0,NYSE,,0.2463,,,0.0,0.0,0.19 - 0.2463,-0.0563,,0.19,,,,,,,,
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,PCX,Xtrackers MSCI ACWI ex USA ESG ,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,finmb_572582175,America/New_York,EDT,-14400000,us_market,False,-1.76052,33.28,CLOSED,,,33.534355,-0.25435638,-0.0075849495,33.45827,-0.17827225,-0.0053281966,,,,15,0,,False,False,,,,,33.28,1629230382,33.28,32.93 - 33.28,32.93,99050.0,-0.04175067,26.9056,34.73,,,,,,,,,,,,1543933800000.0,2,33.4742,0.0,0.0,8.0,29.0,NYSEArca,,33.21,222261.0,2000144.0,6.374399,0.2369172,26.9056 - 34.73,-1.4500008,,33.28,8.83,4.92,5.15,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,LeaderShares Activist Leaders E,LeaderShares Activist Leaders ETF,finmb_656109095,America/New_York,EDT,-14400000,us_market,False,-2.9599,29.49,CLOSED,,,31.55508,-2.0650806,-0.06544368,30.45906,-0.9690609,-0.031815194,,,,15,0,,False,False,,,,,-0.8995,1678481994,29.823,29.22 - 29.823,29.22,18757.0,-0.19994576,26.46,36.86,,,,,,14.959747,,1.97129,,,,1603805400000.0,2,30.3895,26.51,32.15,30.0,22.0,NYSEArca,,30.18,11836.0,11480.0,3.0300007,0.1145125,26.46 - 36.86,-7.370001,,29.49,3.64768,1.19126,1.19126,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,ASE,Acme,Acme United Corporation,finmb_247812,America/New_York,EDT,-14400000,us_market,False,-4.0832,24.9,CLOSED,3534730.0,22.336,23.6526,1.2474003,0.052738402,26.31385,-1.4138508,-0.05373029,88014776.0,10.0,1.1147922,15,0,1.0 - Strong Buy,False,False,,,,,-1.06,1678481612,25.1494,24.75 - 25.1494,24.75,2617.0,-0.28673732,21.11,34.91,1674777600.0,1677776400.0,1681995600.0,1682341200.0,0.55,31.518986,0.021186441,0.79,2.49,2.49,10.0,322151400000.0,2,25.96,20.71,40.7,8.0,8.0,NYSE American,USD,25.47,7713.0,11210.0,3.789999,0.17953572,21.11 - 34.91,-10.01,Acme United,24.9,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,568516,Virtus Diversified Income & Convertible Fund,finmb_291650593,America/New_York,EDT,-14400000,us_market,False,-2.9895387,19.47,CLOSED,10363000.0,,21.153,-1.6830006,-0.07956321,20.617174,-1.1471748,-0.05564171,201767600.0,,,15,0,3.0 - Hold,False,False,,,,,-0.6000004,1678482002,20.11,19.43 - 20.11,19.43,43474.0,-0.24651706,17.43,25.84,1519862400.0,1585699200.0,1585699200.0,1585699200.0,0.0,,0.0,-5.46,,,,1432215000000.0,2,20.07,16.97,19.47,11.0,11.0,NYSE,,20.07,43258.0,35990.0,2.039999,0.11703953,17.43 - 25.84,-6.370001,,19.47,,,,AllianzGI Diversified Income & Convertible Fund,2023-03-12,,,
en-US,US,ETF,ETF,,True,HIGH,USD,PCX,American Conservative Values ET,American Conservative Values ETF,finmb_673670189,America/New_York,EDT,-14400000,us_market,False,-1.58278,29.7283,CLOSED,,,30.84018,-1.1118793,-0.036052946,29.96575,-0.23744965,-0.007924035,,,,15,0,,False,False,4.984136,1678484028.0,31.21,1.481699,-0.4781,1678474844,30.02,29.6599 - 30.02,29.6599,4612.0,-0.13831015,26.504,34.5,,,,,,20.386284,,1.45825,,,,1603978200000.0,2,30.2064,26.87,32.57,22.0,40.0,NYSEArca,,30.0,5166.0,3260.0,3.2243004,0.12165335,26.504 - 34.5,-4.7717,,29.7283,1.5949,-0.63643,-0.63643,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,iShares MSCI Global Multifactor,iShares MSCI Global Multifactor ETF,finmb_282866890,America/New_York,EDT,-14400000,us_market,False,-0.434173,32.7935,CLOSED,,,33.233704,-0.44020462,-0.013245729,32.239567,0.5539322,0.01718175,,,,15,0,,False,False,,,,,-0.143002,1677614382,32.97,32.7935 - 32.97,32.7935,33083.0,-0.13370758,29.06,37.855,,,,,0.0,13.068479,0.0,2.5093586,,,,1430141400000.0,2,32.9365,0.0,0.0,12.0,8.0,NYSEArca,,32.921,9433.0,8687.0,3.7334995,0.12847555,29.06 - 37.855,-5.0615005,,32.7935,5.16139,2.92853,2.92853,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Agree Realty Corporation,Agree Realty Corporation,finmb_333332,America/New_York,EDT,-14400000,us_market,False,-3.77522,66.78,CLOSED,90173400.0,49.494,72.5188,-5.7388,-0.07913534,71.90635,-5.1263504,-0.07129204,6044992512.0,39.05263,1.3492545,15,0,1.7 - Buy,False,False,0.40431908,1678494243.0,67.05,0.27000427,-2.6200027,1678482002,69.7,66.43 - 69.7,66.43,799713.0,-0.16981605,62.63,80.44,1678752000.0,1676469600.0,1682971200.0,1683316800.0,2.805,37.94318,0.04041787,1.76,1.71,1.75,38.16,766416600000.0,2,69.4,65.0,67.65,8.0,14.0,NYSE,USD,69.33,1139128.0,791370.0,4.1499977,0.06626213,62.63 - 80.44,-13.660004,Agree Realty,66.78,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,ADC Therapeutics SA,ADC Therapeutics SA,finmb_183083930,America/New_York,EDT,-14400000,us_market,False,-1.792113,2.74,CLOSED,80642496.0,1.103,4.1592,-1.4192002,-0.34121948,5.46965,-2.7296498,-0.49905384,220960432.0,-1.007353,2.4841342,15,0,2.6 - Hold,False,False,-2.9197052,1678482523.0,2.66,-0.07999992,-0.049999952,1678482002,2.79,2.51 - 2.79,2.51,893869.0,-0.8291771,2.51,16.04,,1677591000.0,1677591000.0,1677591000.0,0.0,,0.0,-1.95,-2.72,-2.34,-1.1709402,1589808600000.0,4,2.79,2.0,3.1,9.0,14.0,NYSE,USD,2.75,859170.0,714450.0,0.23000002,0.09163348,2.51 - 16.04,-13.300001,,2.74,,,,,,,2020-05-15,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,ASE,Adit EdTech Acquisition Corp.,Adit EdTech Acquisition Corp.,finmb_699258813,America/New_York,EDT,-14400000,us_market,False,0.0,10.24,CLOSED,34500000.0,-0.398,10.2259,0.014100075,0.001378859,9.98047,0.25953007,0.026003793,353280000.0,,-25.728643,15,0,,False,False,,,,,0.0,1678474774,10.38,10.24 - 10.38,10.24,846.0,-0.06484019,9.8,10.95,,,,,0.0,60.23529,0.0,0.17,,,,1614781800000.0,2,10.24,10.24,10.66,10.0,8.0,NYSE American,USD,10.3,23041.0,420.0,0.43999958,0.044897914,9.8 - 10.95,-0.71000004,Adit EdTech,10.24,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Adit EdTech Acquisition Corp. R,Adit EdTech Acquisition Corp.,finmb_699258813,America/New_York,EDT,-14400000,us_market,False,8.474579,0.08,CLOSED,,-0.398,,,,,,,,,-0.20100503,15,0,,False,False,,,,,0.0062500015,1678465832,0.08,0.0605 - 0.08,0.0605,64003.0,0.0,0.0605,0.08,,,,,0.0,,0.0,,,,,,4,0.07375,0.0301,0.099,29.0,40.0,NYSE,USD,0.0798,,,0.019499999,0.32231402,0.0605 - 0.08,0.0,Adit EdTech,0.08,,,,,,2023-03-09,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,SmartETFs Asia Pacific Dividend,SmartETFs Asia Pacific Dividend Builder ETF,finmb_43186550,America/New_York,EDT,-14400000,us_market,False,-0.5865139,13.4752,CLOSED,,,14.06148,-0.58627987,-0.041694038,13.38848,0.08671951,0.006477174,,,,15,0,,False,False,,,,,-0.0795002,1678394412,13.4752,13.4752 - 13.4752,13.4752,7.0,-0.15143579,11.22,15.88,,,,,,10.318058,,1.3059821,,,,1617024600000.0,2,13.5547,5.43,21.68,8.0,10.0,NYSEArca,,13.5206,576.0,310.0,2.2551994,0.20099816,11.22 - 15.88,-2.4048004,,13.4752,3.45125,2.53255,2.53255,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Archer-Daniels-Midland Company,Archer-Daniels-Midland Company,finmb_251704,America/New_York,EDT,-14400000,us_market,False,-1.7053393,76.66,CLOSED,548009024.0,44.389,83.642,-6.9819946,-0.08347475,85.73165,-9.071648,-0.10581445,42010374144.0,11.510511,1.7270045,15,0,2.2 - Buy,False,False,0.44351202,1678496362.0,77.0,0.33999634,-1.3299942,1678482002,78.21,76.39 - 78.21,76.39,4202018.0,-0.22471677,70.02,98.88,1631059200.0,1674741600.0,1682339400.0,1682685000.0,1.6,10.113457,0.020515451,7.58,6.66,6.91,11.094068,322151400000.0,2,77.99,76.8,77.0,13.0,11.0,NYSE,USD,77.5,3236636.0,2957240.0,6.640007,0.094830155,70.02 - 98.88,-22.219994,,76.66,,,,,,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,Adient plc,Adient plc,finmb_332155942,America/New_York,EDT,-14400000,us_market,False,-4.5571966,40.63,CLOSED,95385104.0,22.981,42.2024,-1.5723991,-0.037258524,35.76415,4.8658524,0.13605392,3875496960.0,9.743405,1.7679822,15,0,2.7 - Hold,False,False,0.0,1678486034.0,40.63,0.0,-1.9399986,1678482002,42.37,40.28 - 42.37,40.28,900694.0,-0.14463155,27.15,47.5,1542240000.0,1675776600.0,1675776600.0,1675776600.0,0.0,,0.0,-0.45,4.17,2.12,19.165096,1476711000000.0,2,42.57,37.66,46.34,8.0,8.0,NYSE,USD,42.37,890870.0,810560.0,13.480001,0.49650097,27.15 - 47.5,-6.869999,Adient,40.63,,,,,,,,
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,USD,PCX,Series Portfolios Trust Adaptiv,Adaptiv Select ETF,finmb_1798317968,America/New_York,EDT,-14400000,us_market,False,-2.6186633,23.8,CLOSED,,,25.18946,-1.3894615,-0.055160433,25.142488,-1.3424892,-0.05339524,,,,15,0,,False,False,,,,,-0.6400013,1678481993,24.37,23.74 - 24.37,23.74,45098.0,-0.105263196,23.74,26.6,,,,,0.0,14.040274,0.0,1.6951236,,,,1667568600000.0,2,24.44,17.41,30.45,9.0,9.0,NYSEArca,,24.37,31046.0,19920.0,0.059999466,0.0025273575,23.74 - 26.6,-2.8000011,,23.8,-2.64887,-2.43181,-2.43181,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,ASE,Adara Acquisition Corp.,Adara Acquisition Corp.,finmb_411494447,America/New_York,EDT,-14400000,us_market,False,0.0,4.4,CLOSED,49167200.0,7.894,7.84278,-3.44278,-0.43897444,9.433525,-5.033525,-0.5335784,480334816.0,,0.5573854,15,0,,False,False,,,,,0.0,1678387727,9.302,8.02 - 9.302,8.02,55082.0,-0.64052284,2.3,12.24,1501459200.0,,,,0.0,44.0,0.0,0.1,,,,1616592600000.0,4,9.4573,0.0,0.0,13.0,9.0,NYSE American,USD,4.4,39740.0,2160.0,2.1000001,0.91304356,2.3 - 12.24,-7.8399997,Adara,4.4,,,,Adara Acquisition Corp,2023-03-12,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,ASE,Ault Disruptive Technologies Co,Ault Disruptive Technologies Corporation,finmb_1698176171,America/New_York,EDT,-14400000,us_market,False,0.0,10.417,CLOSED,14375000.0,-0.189,10.34222,0.07477951,0.007230508,10.138455,0.27854443,0.02747405,149744368.0,,-55.1164,15,0,,False,False,,,,,0.0,1678118346,10.44,10.44 - 10.44,10.44,79.0,-0.0022030426,9.92,10.44,,,,,0.0,,0.0,-0.055,,,,1644417000000.0,2,10.4,4.17,16.65,8.0,9.0,NYSE American,USD,10.417,20656.0,3800.0,0.49699974,0.05010078,9.92 - 10.44,-0.022999763,Ault Disruptive,10.417,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,ADT Inc.,ADT Inc.,finmb_33386,America/New_York,EDT,-14400000,us_market,False,-3.800786,7.34,CLOSED,862300032.0,3.783,8.5338,-1.1938,-0.13989078,8.10075,-0.7607498,-0.09391104,6731110400.0,13.107143,1.9402591,15,0,2.5 - Buy,False,False,2.4523137,1678495281.0,7.52,0.17999983,-0.28999996,1678482002,7.62,7.29 - 7.62,7.29,2717306.0,-0.27290738,6.0,10.095,1680566400.0,1677596400.0,1683117000.0,1683549000.0,0.14,40.77778,0.018348623,0.18,0.56,0.47,15.617022,1516372200000.0,2,7.63,6.06,7.53,40.0,40.0,NYSE,USD,7.59,2833966.0,3424310.0,1.3400002,0.22333336,6.0 - 10.095,-2.755,ADT,7.34,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,Adams Diversified Equity Fund I,"Adams Diversified Equity Fund, Inc.",finmb_318159,America/New_York,EDT,-14400000,us_market,False,-1.7868929,14.84,CLOSED,120811000.0,17.381,15.2434,-0.40339947,-0.026463877,15.58315,-0.74314976,-0.047689315,1792835200.0,,0.85380584,15,0,,False,False,,,,,-0.2699995,1678482001,15.12,14.785 - 15.12,14.785,271097.0,-0.21105792,14.2,18.81,1551398400.0,1666299360.0,1678737600.0,1679256000.0,1.07,,0.070814036,-3.85,,,,322151400000.0,2,15.11,14.59,15.21,9.0,13.0,NYSE,USD,15.07,286791.0,200340.0,0.64000034,0.045070447,14.2 - 18.81,-3.9699993,Adams Diversified Equity Fund,14.84,,,,,,,,
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,ASE,"Adams Resources & Energy, Inc.","Adams Resources & Energy, Inc.",finmb_247978,America/New_York,EDT,-14400000,us_market,False,-1.0039058,53.25,CLOSED,2452400.0,38.511,51.2684,1.9816017,0.038651522,38.007,15.243,0.4010577,130590304.0,11.993243,1.3827218,15,0,1.5 - Strong Buy,False,False,,,,,-0.5400009,1678481989,54.0,50.81 - 54.0,50.81,52840.0,-0.13890685,27.4,61.84,1679616000.0,1668114312.0,1679309940.0,1679659200.0,0.96,17.516447,0.017847182,3.04,4.44,3.33,15.990992,161015400000.0,2,53.79,50.76,59.0,11.0,8.0,NYSE American,USD,54.0,50226.0,39510.0,25.85,0.94343066,27.4 - 61.84,-8.59,Adams Resources & Energy,53.25,,,,,,,,
